Country;Sub-commodity;Year;Production
Argentina;Ferro-silicon;2014;11000.0
Canada;Ferro-silicon;2014;32000.0
China;Silicon metal;2014;1705000.0
Colombia;Ferro-nickel;2014;117775.0
Egypt;Ferro-silicon;2014;56794.0
France;Ferro-silicon;2014;40000.0
France;Other ferro-alloys;2014;60000.0
Georgia;Ferro-manganese;2014;4500.0
Greece;Ferro-nickel;2014;94952.0
Iceland;Ferro-silicon;2014;112657.0
India;Ferro-silico-manganese;2014;249691.0
India;Ferro-vanadium;2014;1035.0
Italy;Ferro-silico-manganese;2014;67000.0
Kazakhstan;Ferro-silico-chrome;2014;158825.0
Korea, Dem. P.R. of;Ferro-alloys;2014;22000.0
Mexico;Ferro-manganese;2014;67506.0
North Macedonia;Ferro-silicon;2014;73014.0
Norway;Ferro-silico-manganese;2014;314300.0
Norway;Silicon metal;2014;150000.0
Russia;Ferro-vanadium;2014;14076.0
Spain;Ferro-silicon;2014;80500.0
Ukraine;Ferro-nickel;2014;114222.0
Ukraine;Ferro-silico-manganese;2014;960657.0
Venezuela;Ferro-silicon;2014;80000.0
Argentina;Ferro-silico-manganese;2015;11000.0
Argentina;Ferro-silicon;2015;11000.0
Australia;Ferro-manganese & ferro-silico-manganese;2015;278000.0
Bahrain;Ferro-silico-manganese;2015;6000.0
Bosnia & Herzegovina;Ferro-alloys;2015;18716.0
Brazil;Ferro-silico-chrome;2015;36092.0
Brazil;Ferro-silicon;2015;100000.0
Canada;Silicon metal;2015;30000.0
China;Ferro-alloys;2015;36664000.0
France;Ferro-silico-manganese;2015;65100.0
India;Ferro-chrome;2015;944000.0
India;Ferro-silico-magnesium;2015;20541.0
India;Ferro-titanium;2015;198.0
Iran;Ferro-silicon;2015;50000.0
Japan;Other ferro-alloys;2015;73651.0
Kazakhstan;Ferro-chrome;2015;1414476.0
Korea, Dem. P.R. of;Ferro-alloys;2015;16000.0
Myanmar;Ferro-nickel;2015;65466.0
Russia;Ferro-manganese;2015;155700.0
Russia;Spiegeleisen;2015;7000.0
Argentina;Ferro-manganese;1971;8739.0
Austria;Ferro-alloys;1971;5300.0
Chile;Ferro-molybdenum;1971;905.0
Czechoslovakia;Ferro-alloys;1971;141000.0
France;Ferro-silicon;1971;182912.0
German Federal Republic;Ferro-alloys;1971;234000.0
India;Ferro-chrome;1971;12314.0
Italy;Spiegeleisen;1971;4553.0
Japan;Ferro-nickel;1971;286000.0
Japan;Ferro-silico-manganese;1971;325000.0
Japan;Ferro-silicon;1971;322000.0
New Caledonia;Ferro-nickel;1971;29881.0
Soviet Union;Other ferro-alloys;1971;27000.0
Sweden;Ferro-silicon;1971;40892.0
Sweden;Ferro-vanadium;1971;431.0
Sweden;Silicon metal;1971;13266.0
USA;Ferro-silicon;1971;623387.0
USA;Other ferro-alloys;1971;78316.0
United Kingdom;Ferro-manganese;1971;135000.0
Yugoslavia;Ferro-alloys;1971;115712.0
Australia;Ferro-chrome;1972;1396.0
Austria;Ferro-alloys;1972;5700.0
Brazil;Ferro-chrome;1972;11656.0
Brazil;Ferro-nickel;1972;10813.0
Brazil;Ferro-silico-magnesium;1972;16806.0
Brazil;Ferro-silicon;1972;23745.0
Czechoslovakia;Ferro-alloys;1972;116000.0
German Federal Republic;Ferro-manganese & spiegeleisen;1972;210000.0
India;Ferro-silicon;1972;31481.0
Italy;Calcium silicide;1972;5999.0
Italy;Ferro-chrome;1972;41593.0
Italy;Ferro-manganese;1972;58007.0
Italy;Ferro-molybdenum;1972;1563.0
Italy;Ferro-silico-chrome;1972;32.0
Italy;Ferro-titanium & ferro-silico-titanium;1972;1049.0
Mexico;Ferro-manganese;1972;47846.0
Norway;Ferro-chrome & ferro-silico-chrome;1972;31185.0
Norway;Ferro-silicon;1972;239797.0
Norway;Other ferro-alloys;1972;10790.0
Spain;Ferro-manganese;1972;84532.0
Sweden;Ferro-vanadium;1972;565.0
Taiwan;Ferro-silicon;1972;10806.0
USA;Ferro-chrome;1972;216389.0
USA;Ferro-silico-chrome;1972;89106.0
USA;Ferro-titanium;1972;3311.0
United Kingdom;Spiegeleisen;1972;11000.0
Argentina;Ferro-manganese;1973;14341.0
Australia;Ferro-manganese;1973;40066.0
France;Fe-Ti, Fe-W, Fe-Mo, Fe-V;1973;6784.0
France;Ferro-manganese & spiegeleisen;1973;545000.0
German Federal Republic;Other ferro-alloys;1973;265000.0
Greece;Ferro-nickel;1973;13946.0
Hungary;Ferro-manganese;1973;16595.0
India;Ferro-silico-chrome;1973;1949.0
Italy;Ferro-Si-manganese & silico-speigeleisen;1973;952.0
Italy;Ferro-silico-manganese;1973;32633.0
Italy;Ferro-vanadium;1973;710.0
Japan;Ferro-nickel;1973;200000.0
Norway;Ferro-chrome & ferro-silico-chrome;1973;31811.0
Norway;Other ferro-alloys;1973;13560.0
Soviet Union;Ferro-manganese;1973;888000.0
Spain;Ferro-silicon;1973;44157.0
Sweden;Ferro-chrome;1973;80399.0
Sweden;Ferro-manganese;1973;16289.0
Sweden;Ferro-molybdenum;1973;1988.0
USA;Ferro-manganese;1973;619675.0
USA;Ferro-silico-chrome;1973;73290.0
United Kingdom;Spiegeleisen;1973;15000.0
Yugoslavia;Ferro-alloys;1973;154573.0
Argentina;Ferro-manganese;1974;15337.0
Argentina;Ferro-silicon;1974;15690.0
Australia;Ferro-chrome;1974;2351.0
Brazil;Ferro-nickel;1974;9852.0
Canada;Ferro-silicon;1974;95103.0
Chile;Ferro-silico-manganese;1974;2820.0
Chile;Ferro-silicon;1974;2846.0
France;Ferro-chrome & ferro-silico-chrome;1974;114490.0
France;Ferro-manganese & spiegeleisen;1974;533000.0
Italy;Ferro-manganese;1974;80078.0
Italy;Ferro-phosphorus;1974;454.0
Italy;Ferro-silico-manganese;1974;41100.0
Japan;Ferro-manganese;1974;624000.0
Japan;Ferro-silico-chrome;1974;14679.0
Japan;Ferro-vanadium;1974;3261.0
Japan;Other ferro-alloys;1974;3657.0
Korea, Dem. P.R. of;Ferro-alloys;1974;100000.0
Mexico;Ferro-manganese;1974;46915.0
South Africa;Ferro-silico-manganese;1974;10000.0
Spain;Ferro-silico-manganese;1974;79241.0
United Kingdom;Ferro-manganese;1974;83000.0
Brazil;Ferro-chrome;1975;52986.0
Brazil;Ferro-silico-calcium-aluminium;1975;5526.0
Brazil;Ferro-silico-manganese;1975;38828.0
China;Ferro-manganese;1975;190000.0
China;Ferro-silicon;1975;100000.0
France;Ferro-chrome & ferro-silico-chrome;1975;56485.0
Italy;Ferro-silico-magnesium;1975;2089.0
Italy;Ferro-titanium & ferro-silico-titanium;1975;1025.0
Italy;Silicon metal;1975;14100.0
Japan;Ferro-molybdenum;1975;3928.0
Japan;Ferro-vanadium;1975;3165.0
Mexico;Ferro-silico-manganese;1975;15720.0
Mexico;Other ferro-alloys;1975;343.0
New Caledonia;Ferro-nickel;1975;52802.0
Soviet Union;Ferro-silico-chrome;1975;4000.0
Soviet Union;Ferro-silico-manganese;1975;25000.0
Soviet Union;Other ferro-alloys;1975;192000.0
Spain;Ferro-chrome;1975;15718.0
Thailand;Ferro-silicon;1975;393.0
USA;Ferro-chrome;1975;178557.0
USA;Ferro-niobium;1975;558.0
United Kingdom;Ferro-manganese;1975;85000.0
Argentina;Other ferro-alloys;1976;6169.0
Brazil;Ferro-chrome;1976;59730.0
Brazil;Ferro-niobium;1976;10010.0
Brazil;Ferro-silico-chrome;1976;5880.0
Canada;Ferro-silicon;1976;85983.0
Czechoslovakia;Ferro-manganese & ferro-silico-manganese;1976;70000.0
German Democratic Rep;Ferro-silicon;1976;23000.0
India;Ferro-chrome;1976;17005.0
India;Other ferro-alloys;1976;304.0
Italy;Ferro-molybdenum;1976;1931.0
Italy;Ferro-phosphorus;1976;416.0
Italy;Ferro-silicon;1976;78934.0
Italy;Spiegeleisen;1976;2635.0
Japan;Ferro-chrome;1976;463541.0
Japan;Ferro-silico-chrome;1976;11046.0
Japan;Ferro-silicon;1976;313077.0
Japan;Ferro-vanadium;1976;3940.0
Japan;Other ferro-alloys;1976;3536.0
Korea (Rep. of);Ferro-manganese;1976;29000.0
Mexico;Ferro-silico-manganese;1976;17580.0
Mexico;Ferro-silicon;1976;17957.0
Mexico;Other ferro-alloys;1976;241.0
New Caledonia;Ferro-nickel;1976;156766.0
South Africa;Ferro-silico-manganese;1976;22000.0
Soviet Union;Ferro-chrome;1976;480000.0
Soviet Union;Ferro-manganese;1976;1220000.0
Soviet Union;Other ferro-alloys;1976;275000.0
Spain;Ferro-silicon;1976;56604.0
Sweden;Ferro-silico-chrome;1976;36998.0
Sweden;Ferro-silico-manganese;1976;7549.0
Sweden;Ferro-silicon;1976;37498.0
Taiwan;Ferro-silicon;1976;23342.0
USA;Ferro-silicon;1976;664000.0
USA;Other ferro-alloys;1976;51242.0
United Kingdom;Ferro-manganese;1976;122000.0
Yugoslavia;Ferro-chrome;1976;42769.0
Yugoslavia;Other ferro-alloys;1976;3717.0
Yugoslavia;Silicon metal;1976;20751.0
Zimbabwe;Ferro-manganese;1976;2364.0
Australia;Ferro-manganese;1977;71012.0
Brazil;Ferro-silico-manganese;1977;75108.0
China;Ferro-manganese;1977;230000.0
Czechoslovakia;Ferro-silicon;1977;35000.0
Egypt;Ferro-silicon;1977;4557.0
France;Ferro-manganese & spiegeleisen;1977;372712.0
France;Silicon metal;1977;43000.0
German Democratic Rep;Other ferro-alloys;1977;19000.0
German Federal Republic;Ferro-manganese & spiegeleisen;1977;175000.0
Hungary;Ferro-silicon;1977;6846.0
India;Ferro-manganese;1977;193908.0
India;Ferro-silico-chrome;1977;4155.0
India;Silicon metal;1977;919.0
Italy;Ferro-manganese;1977;92160.0
Japan;Ferro-chrome;1977;398782.0
Japan;Ferro-manganese;1977;527418.0
Japan;Ferro-nickel;1977;224339.0
Japan;Ferro-silicon;1977;291446.0
Korea (Rep. of);Ferro-manganese;1977;36300.0
Korea (Rep. of);Ferro-silicon;1977;26826.0
Korea, Dem. P.R. of;Ferro-silicon;1977;23000.0
Mexico;Ferro-manganese;1977;99304.0
Norway;Ferro-chrome & ferro-silico-chrome;1977;22630.0
Norway;Ferro-silicon;1977;223422.0
Norway;Silicon metal;1977;60340.0
Poland;Ferro-manganese;1977;123000.0
Poland;Other ferro-alloys;1977;19000.0
Poland;Spiegeleisen;1977;11000.0
Soviet Union;Ferro-silico-chrome;1977;10000.0
Sweden;Ferro-silicon;1977;22383.0
Sweden;Ferro-tungsten;1977;487.0
Taiwan;Ferro-silicon;1977;24672.0
Thailand;Ferro-manganese;1977;706.0
USA;Ferro-silico-chrome;1977;62695.0
USA;Ferro-silico-manganese;1977;108638.0
Yugoslavia;Ferro-silicon;1977;55513.0
Argentina;Ferro-silicon;1978;12038.0
Australia;Ferro-manganese;1978;95393.0
Brazil;Ferro-calcium-silicon;1978;5790.0
Brazil;Ferro-chrome;1978;62170.0
Brazil;Ferro-molybdenum;1978;1690.0
Brazil;Ferro-silico-manganese;1978;106249.0
Brazil;Ferro-titanium;1978;436.0
Brazil;Silicon metal;1978;5831.0
Chile;Ferro-manganese;1978;5853.0
Czechoslovakia;Silicon metal;1978;5400.0
France;Fe-Ti, Fe-W, Fe-Mo, Fe-V;1978;4216.0
France;Ferro-chrome & ferro-silico-chrome;1978;96980.0
France;Silicon metal;1978;42000.0
German Federal Republic;Other ferro-alloys;1978;45000.0
India;Ferro-chrome;1978;21545.0
India;Silicon metal;1978;2824.0
Italy;Ferro-chrome;1978;36877.0
Italy;Ferro-silico-magnesium;1978;2381.0
Japan;Ferro-molybdenum;1978;3904.0
Japan;Other ferro-alloys;1978;9637.0
Norway;Silicon metal;1978;57869.0
South Africa;Ferro-manganese;1978;330000.0
South Africa;Ferro-silico-manganese;1978;22000.0
Spain;Ferro-chrome;1978;13795.0
Spain;Ferro-manganese;1978;134475.0
Sweden;Ferro-silico-chrome;1978;25255.0
Thailand;Ferro-manganese;1978;747.0
USA;Ferro-phosphorus;1978;81714.0
USA;Ferro-silico-manganese;1978;128756.0
USA;Ferro-silicon;1978;638000.0
USA;Silicon metal;1978;105000.0
Yugoslavia;Ferro-silico-manganese;1978;27857.0
Yugoslavia;Other ferro-alloys;1978;3132.0
Argentina;Ferro-silico-manganese;1979;13000.0
Australia;Ferro-silicon;1979;18990.0
Brazil;Ferro-chrome;1979;84514.0
Brazil;Ferro-molybdenum;1979;1469.0
Brazil;Ferro-vanadium;1979;851.0
Canada;Ferro-silicon;1979;95000.0
China;Ferro-silicon;1979;160000.0
Czechoslovakia;Ferro-manganese;1979;100000.0
Czechoslovakia;Ferro-silicon;1979;33000.0
Czechoslovakia;Other ferro-alloys;1979;9000.0
German Democratic Rep;Ferro-manganese & ferro-silico-manganese;1979;75000.0
German Federal Republic;Ferro-manganese & ferro-silico-manganese;1979;30000.0
German Federal Republic;Ferro-silicon;1979;129000.0
Italy;Ferro-manganese;1979;89270.0
Italy;Ferro-phosphorus;1979;466.0
Italy;Ferro-silico-chrome;1979;1408.0
Italy;Ferro-silicon;1979;80521.0
Japan;Ferro-chrome;1979;365490.0
Japan;Ferro-molybdenum;1979;3406.0
Japan;Ferro-silicon;1979;319553.0
Mexico;Ferro-chrome;1979;4790.0
Mexico;Ferro-silico-manganese;1979;31037.0
Norway;Other ferro-alloys;1979;29674.0
Poland;Ferro-chrome;1979;49000.0
Poland;Ferro-manganese;1979;130200.0
Portugal;Ferro-alloys;1979;137125.0
South Africa;Ferro-silico-chrome;1979;28000.0
South Africa;Ferro-silico-manganese;1979;45000.0
Soviet Union;Silicon metal;1979;57000.0
Spain;Ferro-chrome;1979;20340.0
Spain;Silicon metal;1979;20000.0
Sweden;Ferro-chrome;1979;189299.0
Taiwan;Ferro-manganese;1979;24820.0
Taiwan;Ferro-silicon;1979;31245.0
Thailand;Ferro-manganese;1979;2187.0
Thailand;Ferro-silicon;1979;3041.0
USA;Ferro-chrome;1979;224047.0
USA;Ferro-silico-chrome;1979;43221.0
Venezuela;Ferro-silico-manganese;1979;1020.0
Yugoslavia;Ferro-silico-chrome;1979;6785.0
Argentina;Ferro-manganese;1980;20479.0
Australia;Ferro-silico-manganese;1980;18376.0
Brazil;Ferro-manganese;1980;140496.0
Brazil;Ferro-silico-magnesium;1980;13734.0
Canada;Ferro-manganese;1980;86000.0
Chile;Ferro-manganese;1980;5684.0
China;Silicon metal;1980;22000.0
Czechoslovakia;Ferro-silico-manganese;1980;39000.0
France;Ferro-chrome & ferro-silico-chrome;1980;88703.0
France;Other ferro-alloys;1980;119996.0
German Democratic Rep;Ferro-manganese & ferro-silico-manganese;1980;70000.0
German Democratic Rep;Ferro-silicon;1980;26000.0
German Democratic Rep;Silicon metal;1980;4000.0
German Federal Republic;Ferro-chrome;1980;58000.0
German Federal Republic;Ferro-manganese & ferro-silico-manganese;1980;24000.0
German Federal Republic;Ferro-silicon;1980;114000.0
Italy;Ferro-chrome;1980;41150.0
Italy;Ferro-phosphorus;1980;53.0
Italy;Ferro-titanium & ferro-silico-titanium;1980;1020.0
Italy;Silicon metal;1980;18852.0
Japan;Ferro-molybdenum;1980;4367.0
Japan;Ferro-silico-manganese;1980;310714.0
Japan;Other ferro-alloys;1980;10360.0
Korea (Rep. of);Ferro-manganese;1980;54279.0
Mexico;Ferro-silico-magnesium;1980;1436.0
Norway;Ferro-silicon;1980;319983.0
Poland;Ferro-manganese;1980;122700.0
Poland;Ferro-manganese & ferro-silico-manganese;1980;47000.0
Portugal;Ferro-tungsten;1980;131812.0
Soviet Union;Other ferro-alloys;1980;300000.0
Soviet Union;Silicon metal;1980;59000.0
Soviet Union;Spiegeleisen;1980;50000.0
Sweden;Ferro-vanadium;1980;348.0
Switzerland;Ferro-silicon;1980;3000.0
USA;Ferro-chrome;1980;167292.0
USA;Ferro-silico-manganese;1980;170838.0
USA;Other ferro-alloys;1980;114509.0
Venezuela;Ferro-silicon;1980;59200.0
Yugoslavia;Ferro-silicon;1980;66171.0
Yugoslavia;Other ferro-alloys;1980;630.0
Albania;Ferro-chrome;1981;28000.0
Argentina;Other ferro-alloys;1981;1523.0
Belgium;Ferro-manganese;1981;90000.0
Brazil;Ferro-chrome;1981;118781.0
Brazil;Ferro-molybdenum;1981;797.0
Brazil;Ferro-niobium;1981;14632.0
Brazil;Ferro-silicon;1981;120662.0
Brazil;Ferro-titanium;1981;499.0
Brazil;Silicon metal;1981;18023.0
Bulgaria;Other ferro-alloys;1981;1000.0
Chile;Ferro-silico-manganese;1981;104.0
China;Ferro-silicon;1981;195000.0
Czechoslovakia;Other ferro-alloys;1981;9000.0
Finland;Other ferro-alloys;1981;10375.0
France;Other ferro-alloys;1981;111858.0
German Federal Republic;Ferro-silicon;1981;92000.0
Russia;Silicon metal;2023;50900.0
Slovakia;Other ferro-alloys;2023;1200.0
Ukraine;Ferro-manganese;2023;400.0
Spain;Silicon metal;2015;24000.0
Sweden;Ferro-chrome;2015;82616.0
Ukraine;Other ferro-alloys;2015;19360.0
Argentina;Ferro-silicon;2016;11000.0
Brazil;Ferro-niobium;2016;44390.0
Brazil;Ferro-silico-magnesium;2016;20000.0
Brazil;Ferro-silicon;2016;100000.0
Canada;Ferro-niobium;2016;6099.0
Egypt;Ferro-silicon;2016;65089.0
France;Ferro-silico-manganese;2016;58223.0
Germany;Other ferro-alloys;2016;8200.0
Greece;Ferro-nickel;2016;87880.0
India;Ferro-chrome;2016;944000.0
India;Ferro-manganese;2016;518000.0
India;Ferro-molybdenum;2016;1603.0
India;Ferro-silicon;2016;90000.0
Kazakhstan;Ferro-chrome;2016;1525222.0
Korea (Rep. of);Other ferro-alloys;2016;4200.0
Kosovo;Ferro-nickel;2016;22800.0
Mexico;Ferro-manganese;2016;84529.0
North Macedonia;Ferro-silicon;2016;24431.0
Norway;Ferro-silicon;2016;249475.0
Poland;Other ferro-alloys;2016;12517.0
Russia;Ferro-nickel;2016;20000.0
Russia;Ferro-silico-manganese;2016;203216.0
Russia;Ferro-vanadium;2016;12392.0
Slovakia;Other ferro-alloys;2016;4300.0
South Africa;Ferro-alloys;2016;4022966.0
Spain;Ferro-manganese;2016;120100.0
Turkey;Ferro-silico-chrome;2016;3000.0
Venezuela;Ferro-manganese;2016;12000.0
Australia;Silicon metal;2017;49000.0
Austria;Ferro-nickel;2017;2500.0
China;Silicon metal;2017;2204700.0
Dominican Republic;Ferro-nickel;2017;43894.0
Georgia;Ferro-manganese;2017;4500.0
Georgia;Ferro-silico-manganese;2017;289765.0
India;Ferro-chrome;2017;944000.0
India;Ferro-molybdenum;2017;1205.0
India;Ferro-titanium;2017;281.0
India;Ferro-vanadium;2017;1331.0
Indonesia;Ferro-nickel;2017;108810.0
Japan;Other ferro-alloys;2017;79809.0
Mexico;Ferro-manganese;2017;90010.0
Mexico;Ferro-silico-manganese;2017;148142.0
Myanmar;Ferro-nickel;2017;64462.0
Norway;Ferro-silico-manganese;2017;284500.0
Norway;Silicon metal;2017;160000.0
Russia;Ferro-manganese;2017;253000.0
Russia;Ferro-molybdenum;2017;4726.0
Russia;Ferro-nickel;2017;20000.0
Russia;Ferro-silico-chrome;2017;4200.0
Russia;Ferro-silico-manganese;2017;44917.0
Russia;Ferro-silicon;2017;840352.0
Slovakia;Ferro-silicon;2017;44600.0
Spain;Silicon metal;2017;7500.0
Ukraine;Ferro-manganese;2017;211124.0
Ukraine;Ferro-nickel;2017;74459.0
Ukraine;Ferro-silico-manganese;2017;875031.0
Ukraine;Other ferro-alloys;2017;87094.0
Armenia;Ferro-molybdenum;2018;7279.0
Austria;Ferro-vanadium;2018;7000.0
Brazil;Ferro-nickel;2018;42310.0
China;Silicon metal;2018;2404500.0
Colombia;Ferro-nickel;2018;123000.0
Finland;Ferro-chrome;2018;497000.0
Germany;Ferro-chrome;2018;31000.0
Greece;Ferro-nickel;2018;82615.0
India;Ferro-chrome;2018;944000.0
India;Ferro-manganese;2018;518000.0
India;Ferro-silico-magnesium;2018;19180.0
India;Ferro-silico-manganese;2018;342591.0
Indonesia;Ferro-nickel;2018;124340.0
Indonesia;Ferro-silico-manganese;2018;5000.0
Japan;Ferro-manganese;2018;456518.0
Japan;Ferro-nickel;2018;339844.0
Kazakhstan;Ferro-silico-chrome;2018;110500.0
Korea (Rep. of);Ferro-manganese;2018;300000.0
Korea (Rep. of);Ferro-silico-manganese;2018;196000.0
North Macedonia;Ferro-nickel;2018;10100.0
Poland;Other ferro-alloys;2018;33250.0
Russia;Ferro-manganese;2018;281000.0
USA;Ferro-Alloys (Ferro-silicon & silicon metal);2018;430000.0
Ukraine;Ferro-manganese;2018;155869.0
Venezuela;Ferro-nickel;2018;21000.0
Venezuela;Ferro-silicon;2018;40000.0
Bosnia & Herzegovina;Ferro-alloys;2019;31911.0
Brazil;Ferro-manganese;2019;151000.0
Colombia;Ferro-nickel;2019;116000.0
Czech Republic;Ferro-vanadium;2019;6700.0
Finland;Ferro-chrome;2019;505000.0
France;Ferro-silico-manganese;2019;68000.0
Georgia;Ferro-manganese;2019;4500.0
Germany;Silicon metal;2019;29606.0
Indonesia;Ferro-silico-manganese;2019;4000.0
Japan;Other ferro-alloys;2019;74015.0
Kazakhstan;Ferro-silico-manganese;2019;123528.0
Korea (Rep. of);Ferro-manganese;2019;250000.0
Mexico;Ferro-silico-manganese;2019;154209.0
Russia;Ferro-chrome;2019;384089.0
Russia;Ferro-silico-chrome;2019;4200.0
Russia;Ferro-silicon;2019;846579.0
Russia;Ferro-vanadium;2019;10894.0
Russia;Other ferro-alloys;2019;34000.0
Russia;Spiegeleisen;2019;7000.0
Slovakia;Ferro-manganese;2019;26200.0
Spain;Ferro-silico-manganese;2019;98400.0
Ukraine;Ferro-silicon;2019;97000.0
Austria;Ferro-nickel;2020;2500.0
Austria;Ferro-vanadium;2020;7000.0
Brazil;Ferro-nickel;2020;43500.0
China;Silicon metal;2020;2100000.0
Egypt;Other ferro-alloys;2020;6000.0
Gabon;Ferro-silico-manganese;2020;37000.0
Georgia;Ferro-manganese;2020;4500.0
Germany;Silicon metal;2020;30234.0
India;Ferro-aluminium;2020;1119.0
India;Ferro-silico-magnesium;2020;9700.0
India;Ferro-titanium;2020;249.0
Iran;Ferro-silicon;2020;55000.0
Japan;Ferro-nickel;2020;234505.0
Kazakhstan;Ferro-silico-chrome;2020;110500.0
Kazakhstan;Ferro-silico-manganese;2020;122743.0
Russia;Ferro-manganese;2020;238000.0
Russia;Ferro-nickel;2020;20000.0
Russia;Ferro-silico-manganese;2020;50000.0
Russia;Silicon metal;2020;34500.0
Spain;Ferro-manganese;2020;28000.0
Sweden;Ferro-chrome;2020;87000.0
Turkey;Ferro-silicon;2020;1706.0
Venezuela;Ferro-silico-manganese;2020;4000.0
Zimbabwe;Ferro-chrome;2020;197296.0
Argentina;Ferro-silicon;2021;13000.0
Austria;Ferro-molybdenum;2021;3000.0
Bhutan;Ferro-silicon;2021;130400.0
Brazil;Ferro-manganese;2021;71000.0
Brazil;Ferro-niobium;2021;67000.0
Brazil;Ferro-silicon;2021;100000.0
Canada;Ferro-silicon;2021;30000.0
Finland;Ferro-chrome;2021;515000.0
France;Ferro-silicon;2021;44000.0
France;Silicon metal;2021;100000.0
India;Ferro-molybdenum;2021;436.0
Indonesia;Ferro-silico-manganese;2021;13000.0
Iran;Ferro-chrome;2021;17000.0
Iran;Ferro-silicon;2021;55000.0
Italy;Ferro-silico-manganese;2021;75000.0
Mexico;Ferro-manganese;2021;71637.0
Russia;Ferro-manganese;2021;209000.0
Russia;Ferro-nickel;2021;20000.0
Slovakia;Ferro-manganese;2021;30900.0
Slovakia;Ferro-silicon;2021;34700.0
Slovakia;Other ferro-alloys;2021;1500.0
South Africa;Ferro-alloys;2021;3480643.0
Spain;Ferro-silicon;2021;83000.0
Sweden;Ferro-chrome;2021;114600.0
Turkey;Ferro-chrome;2021;100750.0
Ukraine;Ferro-silico-manganese;2021;850000.0
Zimbabwe;Ferro-chrome;2021;322295.0
Argentina;Ferro-silicon;2022;13000.0
Austria;Ferro-vanadium;2022;7000.0
Bhutan;Ferro-silicon;2022;115700.0
Brazil;Silicon metal;2022;206000.0
Chile;Ferro-molybdenum;2022;14500.0
Dominican Republic;Ferro-nickel;2022;78887.0
France;Ferro-silicon;2022;44000.0
